timestamp,x,y,jump
36.431703,1570,617,0
36.463738,1576,617,0
36.495269,1584,617,0
36.529547,1585,617,0
36.561586,1584,617,0
36.594598,1587,617,0
36.628345,1588,617,0
36.894616,282,710,0
36.934906,277,710,0
36.967076,275,710,0
36.996831,273,710,0
37.031479,270,710,0
37.065174,278,710,0
37.100534,292,710,0
37.131756,314,710,0
37.164742,352,710,0
37.19367,383,710,0
37.227488,420,710,0
37.261233,443,710,0
37.294327,535,710,0
37.331198,896,710,0
37.361773,938,710,0
37.398451,962,710,0
37.429567,979,710,0
37.463601,991,710,0
37.496539,997,710,0
37.53219,1059,710,0
37.565007,1105,710,0
37.595039,1138,710,0
37.627861,1173,710,0
37.66146,1200,710,0
37.695199,1229,710,0
37.72967,1301,710,0
37.76524,1373,710,0
37.799394,1430,710,0
37.830805,1467,710,0
37.863388,1493,710,0
37.89758,1514,710,0
37.929196,1521,710,0
37.965593,1528,710,0
37.997383,1532,710,0
38.029332,1534,710,0
38.062209,1538,710,0
38.098931,1541,710,0
38.128533,1541,710,0
38.162682,1540,710,0
38.432816,206,794,0
38.462276,195,794,0
38.496507,184,794,0
38.532776,181,794,0
38.564089,180,794,0
38.596307,174,794,0
38.629466,169,794,0
38.661874,168,794,0
38.696047,180,794,0
38.729488,468,794,0
38.763022,520,794,0
38.797636,573,794,0
38.832346,612,794,0
38.862715,637,794,0
38.897507,659,794,0
38.930464,689,794,0
38.964792,1265,794,0
38.996864,1279,794,0
39.030297,1300,794,0
39.062343,1310,794,0
39.095636,1318,794,0
39.128945,1328,794,0
39.164269,1330,794,0
39.197267,1380,794,0
39.227778,1472,794,0
39.262175,1560,794,0
39.296058,1626,794,0
39.329262,1662,794,0
39.362899,1689,794,0
39.398585,1705,794,0
39.432224,1719,794,0
39.465052,1728,794,0
39.49977,1731,794,0
39.534416,1730,794,0
39.566052,1734,794,0
39.603081,1734,794,0
39.633729,1736,794,0
39.663387,1739,794,0
39.694505,1740,794,0
39.73093,1738,794,0
39.763794,1739,794,0
40.028761,212,885,0
40.062515,153,885,0
40.094708,124,885,0
40.129911,101,885,0
40.162534,84,885,0
40.196867,74,885,0
40.230888,61,885,0
40.265185,53,885,0
40.298024,54,885,0
40.333705,56,885,0
40.363164,57,885,0
40.396319,59,885,0
40.430758,60,885,0
40.462992,61,885,0
40.494702,71,885,0
40.530811,364,885,0
40.562214,397,885,0
40.593674,427,885,0
40.626929,458,885,0
40.663495,474,885,0
40.695338,518,885,0
40.729517,549,885,0
40.765634,664,885,0
40.797202,747,885,0
40.831171,806,885,0
40.865228,847,885,0
40.894812,866,885,0
40.930285,880,885,0
40.966323,924,885,0
40.999697,1250,885,0
41.034364,1297,885,0
41.066327,1320,885,0
41.099698,1336,885,0
41.130713,1347,885,0
41.164712,1357,885,0
41.196712,1365,885,0
41.22889,1387,885,0
41.265289,1417,885,0
41.296081,1439,885,0
41.328839,1453,885,0
41.362724,1468,885,0
41.39472,1471,885,0
41.431532,1481,885,0
41.465147,1488,885,0
41.730259,197,975,0
41.765693,188,975,0
41.796191,182,975,0
41.82945,170,975,0
41.864933,155,975,0
41.899182,144,975,0
41.929428,140,975,0
41.966879,153,975,0
41.996765,197,975,0
42.030005,283,975,0
42.063964,384,975,0
42.097559,457,975,0
42.131518,498,975,0
42.161857,571,975,0
42.194759,725,975,0
42.22786,824,975,0
42.262517,892,975,0
42.294959,932,975,0
42.327342,952,975,0
42.362215,976,975,0
42.395602,985,975,0
42.429355,991,975,0
42.464003,995,975,0
42.494713,996,975,0
42.529649,994,975,0
42.563704,991,975,0
